"eco_values","species","latitude","longitude","date_obs","source","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","elevation","occurrence_id","tmax_mean_c","prec_annual_mm","tas_cur_november_c","tas_fut_november_c","delta_tas_november_c","lc_value_2020","lc_value_2024","urban_2020","urban_2024","prop_forest_2020","prop_forest_2024","delta_forest"
105,"Rhinolophus ferrumequinum",47.580741,6.33159,2022-05-08,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",355,284,15.4192307692308,96.5384615384615,5.85000000000002,7.05000000000001,1.19999999999999,9,9,0,0,0.785714285714286,0.857142857142857,0.0714285714285714
105,"Rhinolophus ferrumequinum",49.22074,5.40221,2022-01-08,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",263,285,14.7500000000001,76.5384615384615,5.55000000000001,6.65000000000003,1.10000000000002,5,5,0,0,0.928571428571429,1,0.0714285714285714
105,"Rhinolophus ferrumequinum",49.49028,5.4148,2022-02-19,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",278,286,14.3269230769231,78.4615384615385,5.25000000000006,6.35000000000002,1.09999999999997,9,9,0,0,0.642857142857143,0.785714285714286,0.142857142857143
105,"Rhinolophus ferrumequinum",49.22074,5.40221,2022-01-09,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",263,287,14.7500000000001,76.5384615384615,5.55000000000001,6.65000000000003,1.10000000000002,5,5,0,0,0.928571428571429,1,0.0714285714285714
105,"Rhinolophus ferrumequinum",48.2392,4.95325,2022-01-16,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",286,288,15.1346153846154,75.4615384615385,5.95000000000005,7.05000000000001,1.09999999999997,14,14,0,0,0.6,0.6,0
105,"Rhinolophus ferrumequinum",49.28759,6.36795,2022-02-26,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",287,289,14.4192307692308,71.4615384615385,5.25000000000006,6.45000000000005,1.19999999999999,8,8,0,0,0.857142857142857,0.857142857142857,0
105,"Rhinolophus ferrumequinum",48.3333,4.6868,2022-02-05,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",181,290,15.8653846153846,65.7692307692308,6.55000000000001,7.65000000000003,1.10000000000002,9,14,0,0,0.642857142857143,0.571428571428571,-0.0714285714285715
105,"Rhinolophus ferrumequinum",49.9531,1.39886,2023-09-14,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",133,291,14.473076923077,78.6153846153846,7.75000000000006,8.65000000000003,0.899999999999977,5,5,0,0,0.285714285714286,0.142857142857143,-0.142857142857143
105,"Rhinolophus ferrumequinum",47.460761,4.916511,2025-12-26,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",442,292,14.4423076923077,68.4615384615385,5.25000000000006,6.45000000000005,1.19999999999999,4,4,0,0,0.866666666666667,0.866666666666667,0
105,"Rhinolophus ferrumequinum",47.4260936355,4.9508832656,2025-12-26,"inat","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",463,293,14.8269230769231,69.5384615384615,5.45000000000005,6.65000000000003,1.19999999999999,4,4,0,0,1,1,0
105,"Rhinolophus ferrumequinum",49.22074,5.40221,2022-01-09,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",263,294,14.7500000000001,76.5384615384615,5.55000000000001,6.65000000000003,1.10000000000002,5,5,0,0,0.928571428571429,1,0.0714285714285714
105,"Rhinolophus ferrumequinum",48.03666,6.01974,2022-02-26,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",317,295,15.0884615384616,81.3076923076923,5.45000000000005,6.65000000000003,1.19999999999999,8,9,0,0,1,0.928571428571429,-0.0714285714285714
105,"Rhinolophus ferrumequinum",47.4607611284,4.916511119,2025-12-26,"inat","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",442,296,14.4423076923077,68.4615384615385,5.25000000000006,6.45000000000005,1.19999999999999,4,4,0,0,0.866666666666667,0.866666666666667,0
105,"Rhinolophus ferrumequinum",49.22074,5.40221,2022-01-08,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",263,297,14.7500000000001,76.5384615384615,5.55000000000001,6.65000000000003,1.10000000000002,5,5,0,0,0.928571428571429,1,0.0714285714285714
105,"Rhinolophus ferrumequinum",49.22074,5.40221,2022-01-08,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",263,298,14.7500000000001,76.5384615384615,5.55000000000001,6.65000000000003,1.10000000000002,5,5,0,0,0.928571428571429,1,0.0714285714285714
105,"Rhinolophus ferrumequinum",48.3333,4.6868,2022-02-05,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",181,299,15.8653846153846,65.7692307692308,6.55000000000001,7.65000000000003,1.10000000000002,9,14,0,0,0.642857142857143,0.571428571428571,-0.0714285714285715
105,"Rhinolophus ferrumequinum",48.97477,3.2049,2023-05-31,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",144,300,16.0653846153846,55.4615384615385,6.75000000000006,7.75000000000006,1,12,10,0,0,0.214285714285714,0.214285714285714,0
105,"Rhinolophus ferrumequinum",47.570262,6.176425,2024-11-02,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",314,301,15.6192307692308,93.6153846153846,5.95000000000005,7.15000000000003,1.19999999999999,8,8,0,0,1,1,0
105,"Rhinolophus ferrumequinum",49.22074,5.40221,2022-01-09,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",263,302,14.7500000000001,76.5384615384615,5.55000000000001,6.65000000000003,1.10000000000002,5,5,0,0,0.928571428571429,1,0.0714285714285714
105,"Rhinolophus ferrumequinum",49.9531,1.39886,2023-07-05,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",133,303,14.473076923077,78.6153846153846,7.75000000000006,8.65000000000003,0.899999999999977,5,5,0,0,0.285714285714286,0.142857142857143,-0.142857142857143
105,"Rhinolophus ferrumequinum",47.364691,5.946642,2023-01-22,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",257,304,16.3884615384616,81.3076923076923,6.45000000000005,7.65000000000003,1.19999999999999,8,8,0,0,0.866666666666667,0.933333333333333,0.0666666666666667
105,"Rhinolophus ferrumequinum",49.18981,6.63618,2022-01-30,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",281,305,14.8269230769231,67.0769230769231,5.35000000000002,6.55000000000001,1.19999999999999,9,9,0,0,0.875,1,0.125
105,"Rhinolophus ferrumequinum",49.18981,6.63618,2022-01-15,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",281,306,14.8269230769231,67.0769230769231,5.35000000000002,6.55000000000001,1.19999999999999,9,9,0,0,0.875,1,0.125
105,"Rhinolophus ferrumequinum",49.49028,5.4148,2022-02-20,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",278,307,14.3269230769231,78.4615384615385,5.25000000000006,6.35000000000002,1.09999999999997,9,9,0,0,0.642857142857143,0.785714285714286,0.142857142857143
105,"Barbastella barbastellus",48.97477,3.2049,2023-06-05,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",144,308,16.0653846153846,55.4615384615385,6.75000000000006,7.75000000000006,1,12,10,0,0,0.214285714285714,0.214285714285714,0
105,"Rhinolophus ferrumequinum",47.484613,4.89113,2025-05-29,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",426,309,14.65,68.3076923076923,5.35000000000002,6.55000000000001,1.19999999999999,4,4,0,0,1,1,0
105,"Rhinolophus ferrumequinum",49.22074,5.40221,2022-01-08,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",263,310,14.7500000000001,76.5384615384615,5.55000000000001,6.65000000000003,1.10000000000002,5,5,0,0,0.928571428571429,1,0.0714285714285714
105,"Rhinolophus ferrumequinum",49.22074,5.40221,2022-01-07,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",263,311,14.7500000000001,76.5384615384615,5.55000000000001,6.65000000000003,1.10000000000002,5,5,0,0,0.928571428571429,1,0.0714285714285714
105,"Barbastella barbastellus",48.876819,5.539613,2024-11-17,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",356,312,14.4807692307693,64.3846153846154,5.35000000000002,6.45000000000005,1.10000000000002,8,8,0,0,0.333333333333333,0.333333333333333,0
105,"Rhinolophus ferrumequinum",47.426094,4.950883,2025-12-26,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",463,313,14.8269230769231,69.5384615384615,5.45000000000005,6.65000000000003,1.19999999999999,4,4,0,0,1,1,0
105,"Rhinolophus ferrumequinum",49.28759,6.36795,2022-01-25,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",287,314,14.4192307692308,71.4615384615385,5.25000000000006,6.45000000000005,1.19999999999999,8,8,0,0,0.857142857142857,0.857142857142857,0
105,"Rhinolophus ferrumequinum",49.22074,5.40221,2022-01-09,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",263,315,14.7500000000001,76.5384615384615,5.55000000000001,6.65000000000003,1.10000000000002,5,5,0,0,0.928571428571429,1,0.0714285714285714
105,"Rhinolophus ferrumequinum",47.77934,5.47069,2022-01-15,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",336,316,15.0576923076923,72.1538461538462,5.65000000000003,6.85000000000002,1.19999999999999,4,4,0,0,1,1,0
105,"Rhinolophus ferrumequinum",49.22074,5.40221,2022-01-08,"gbif","Cool Temperate","Moist","Forest","Hills","Cool Temperate Moist",2,99,1,"Cool Temperate Moist Forest on Hills","#026301",263,317,14.7500000000001,76.5384615384615,5.55000000000001,6.65000000000003,1.10000000000002,5,5,0,0,0.928571428571429,1,0.0714285714285714
107,"Rhinolophus ferrumequinum",45.28434,3.06378,2022-02-05,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1148,318,11.55,73.3846153846154,2.95000000000005,4.05000000000001,1.09999999999997,9,10,0,0,0.714285714285714,0.642857142857143,-0.0714285714285714
107,"Rhinolophus ferrumequinum",45.28434,3.06378,2022-02-05,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1148,319,11.55,73.3846153846154,2.95000000000005,4.05000000000001,1.09999999999997,9,10,0,0,0.714285714285714,0.642857142857143,-0.0714285714285714
107,"Barbastella barbastellus",47.2884815495,4.6921990089,2023-01-22,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",538,320,14.2807692307692,68.0769230769231,5.15000000000003,6.35000000000002,1.19999999999999,12,10,0,0,0.642857142857143,0.714285714285714,0.0714285714285714
107,"Barbastella barbastellus",45.10382,2.68215,2023-09-05,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1516,321,9.4961538461539,105.461538461538,1.55000000000001,2.65000000000003,1.10000000000002,9,9,0,0,1,1,0
107,"Barbastella barbastellus",45.088829,3.410521,2023-08-18,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",890,322,13.5346153846154,63.1538461538462,4.55000000000001,5.65000000000003,1.10000000000002,9,9,0,0,1,1,0
107,"Rhinolophus ferrumequinum",45.2839,2.68112,2021-01-14,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",957,323,12.4115384615385,85.6923076923077,4.05000000000001,5.15000000000003,1.10000000000002,9,9,0,0,1,1,0
107,"Rhinolophus ferrumequinum",47.2415066569,4.7301760752,2023-01-22,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",532,324,14.6115384615385,64.3076923076923,5.25000000000006,6.45000000000005,1.19999999999999,4,4,0,0,1,1,0
107,"Rhinolophus ferrumequinum",43.9444172574,3.4857509323,2026-02-05,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",777,325,14.5192307692308,54.9230769230769,6.15000000000003,7.35000000000002,1.19999999999999,10,10,0,0,0.307692307692308,0,-0.307692307692308
107,"Rhinolophus ferrumequinum",45.28434,3.06378,2022-02-05,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1148,326,11.55,73.3846153846154,2.95000000000005,4.05000000000001,1.09999999999997,9,10,0,0,0.714285714285714,0.642857142857143,-0.0714285714285714
107,"Barbastella barbastellus",45.10382,2.68215,2023-09-07,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1516,327,9.4961538461539,105.461538461538,1.55000000000001,2.65000000000003,1.10000000000002,9,9,0,0,1,1,0
107,"Barbastella barbastellus",47.06102,6.68174,2023-08-16,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",762,328,12.8423076923077,105.384615384615,4.05000000000001,5.35000000000002,1.30000000000001,10,10,0,0,0.6875,0.5,-0.1875
107,"Barbastella barbastellus",43.0375258577,0.0616881988,2025-08-30,"inat","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",922,329,14.2192307692308,130.923076923077,6.05000000000001,7.15000000000003,1.10000000000002,8,8,0,0,1,1,0
107,"Rhinolophus ferrumequinum",43.05044,-0.98733,2022-02-18,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",901,330,13.65,144.153846153846,5.75000000000006,6.85000000000002,1.09999999999997,9,9,0,0,1,1,0
107,"Rhinolophus ferrumequinum",45.331323,4.434472,2022-02-05,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",955,331,12.95,75.7692307692308,4.05000000000001,5.25000000000006,1.20000000000005,9,9,0,0,0.75,0.625,-0.125
107,"Rhinolophus ferrumequinum",46.33377,5.66549,2022-09-08,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",524,332,14.3807692307693,119.461538461538,5.15000000000003,6.45000000000005,1.30000000000001,4,4,0,0,1,1,0
107,"Rhinolophus ferrumequinum",47.06102,6.68174,2023-08-16,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",762,333,12.8423076923077,105.384615384615,4.05000000000001,5.35000000000002,1.30000000000001,10,10,0,0,0.6875,0.5,-0.1875
107,"Rhinolophus ferrumequinum",47.26212,3.8596,2022-04-29,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",432,334,14.7269230769231,84.6153846153846,5.65000000000003,6.75000000000006,1.10000000000002,9,9,0,0,1,1,0
107,"Rhinolophus ferrumequinum",45.28434,3.06378,2022-02-05,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",1148,335,11.55,73.3846153846154,2.95000000000005,4.05000000000001,1.09999999999997,9,10,0,0,0.714285714285714,0.642857142857143,-0.0714285714285714
107,"Barbastella barbastellus",47.3,6.2,2023-02-04,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",442,336,15.6346153846154,89.8461538461538,6.15000000000003,7.35000000000002,1.19999999999999,4,4,0,0,0.928571428571429,1,0.0714285714285714
107,"Barbastella barbastellus",43.93313,3.43587,2022-02-01,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",775,337,14.6346153846154,52.5384615384615,6.25000000000006,7.45000000000005,1.19999999999999,8,8,0,0,1,1,0
107,"Barbastella barbastellus",43.93313,3.43587,2022-01-22,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",775,338,14.6346153846154,52.5384615384615,6.25000000000006,7.45000000000005,1.19999999999999,8,8,0,0,1,1,0
107,"Rhinolophus ferrumequinum",44.65365,2.68469,2022-01-29,"gbif","Cool Temperate","Moist","Grassland","Mountains","Cool Temperate Moist",26,83,0,"Cool Temperate Moist Grassland on Mountains","#1A5300",673,339,14.5192307692308,99.0769230769231,6.05000000000001,7.15000000000003,1.10000000000002,9,9,0,0,0.928571428571429,0.928571428571429,0
